Kategori,Pesan,cleaned_text,label
Spam,TANYA 3MOBILE APAKAH 0870 CHATLINES TERMASUK DALAM MENIT GRATIS. INDIA CUST SERVs SED YA. L8ER MENDAPAT MEGA BILL. 3 JANGAN GIV OMONG KOSONG. JURU SITA JATUH TEMPO DALAM BEBERAPA HARI. Saya O £ 250 3 INGIN â £ 800,tanya mobile apakah chatlines termasuk dalam menit gratis india cust servs sed ya l er mendapat mega bill jangan giv omong kosong juru sita jatuh tempo dalam beberapa hari saya o ingin,1
ham,Di rumah menonton tv lor.,di rumah menonton tv lor,0
Spam,"Putaran lelang 4. Tawaran tertinggi sekarang adalah Â £ 54. Tawaran maksimum berikutnya adalah Â £ 71. Untuk menawar, kirim BID misalnya 10 (untuk menawar Â £ 10) ke 83383. Semoga sukses.",putaran lelang tawaran tertinggi sekarang adalah tawaran maksimum berikutnya adalah untuk menawar kirim bid misalnya untuk menawar ke semoga sukses,1
ham,Bibi huai juan tidak pernah mengangkat teleponnya,bibi huai juan tidak pernah mengangkat teleponnya,0
ham,"Luar biasa, saya ingat terakhir kali kami mendapat seseorang yang tinggi untuk pertama kalinya dengan diesel: V",luar biasa saya ingat terakhir kali kami mendapat seseorang yang tinggi untuk pertama kalinya dengan diesel v,0
ham,"Luar biasa, sampai jumpa sebentar lagi",luar biasa sampai jumpa sebentar lagi,0
ham,"Luar biasa, lemme tahu kapan pun Anda berada di sekitar",luar biasa lemme tahu kapan pun anda berada di sekitar,0
ham,"Luar biasa, pikir kita bisa mendapatkan 8 di usf beberapa waktu malam ini?",luar biasa pikir kita bisa mendapatkan di usf beberapa waktu malam ini,0
ham,Baaaaabe! Aku merindukanmu! Kamu di mana? Saya harus pergi dan mengajar kelas saya jam 5 ...,baaaaabe aku merindukanmu kamu di mana saya harus pergi dan mengajar kelas saya jam,0
ham,Babe? Aku kehilanganmu ... :-(,babe aku kehilanganmu,0
Spam,Babe: kamu ingin aku jangan kamu sayang! Im jahat dan memiliki hal 4 kotor. Suka waktu yang kasar dengan wanita jalang seksi. Bagaimana kalau kita pergi slo n keras! Txt XXX SLO (4msgs),babe kamu ingin aku jangan kamu sayang im jahat dan memiliki hal kotor suka waktu yang kasar dengan wanita jalang seksi bagaimana kalau kita pergi slo n keras txt xxx slo msgs,1
Spam,Kembali 2 bekerja 2morro setengah semester berakhir! Bisakah U C saya 2nite 4 beberapa gairah seksi B4 saya punya 2 kembali? Chat SEKARANG 09099726481 Luv DENA Panggilan â £ 1 / minMobsmoreLKPOBOX177HP51FL,kembali bekerja morro setengah semester berakhir bisakah u c saya nite beberapa gairah seksi b saya punya kembali chat sekarang luv dena panggilan minmobsmorelkpobox hp fl,1
Spam,"BangBabes pesanan Anda sedang dalam perjalanan. U HARUS menerima Layanan Msg 2 download konten UR. Jika tidak, GoTo wap. Bangb. tv di menu internet/layanan seluler UR",bangbabes pesanan anda sedang dalam perjalanan u harus menerima layanan msg download konten ur jika tidak goto wap bangb tv di menu internet layanan seluler ur,1
ham,Bbq ini duduk di tambang dari 6ish. sambutan Anda 2 datang,bbq ini duduk di tambang dari ish sambutan anda datang,0
ham,Berbahagialah di sana. Saya akan datang setelah tengah hari,berbahagialah di sana saya akan datang setelah tengah hari,0
Spam,"Beruang Pic Nick, dan Tom, Pete dan ... Burung. Bahkan, semua jenis mencoba obrolan gay dengan 08718730666 panggilan unggah foto (10p / mnt). 2 Hentikan SMS 08712460324",beruang pic nick dan tom pete dan burung bahkan semua jenis mencoba obrolan gay dengan panggilan unggah foto p mnt hentikan sms,1
ham,"Kebenaran Indah melawan Gravitasi .. Baca dengan seksama: ""Hati kita terasa ringan ketika seseorang ada di dalamnya .. Tapi rasanya sangat berat ketika seseorang meninggalkannya .."" SELAMAT MALAM",kebenaran indah melawan gravitasi baca dengan seksama hati kita terasa ringan ketika seseorang ada di dalamnya tapi rasanya sangat berat ketika seseorang meninggalkannya selamat malam,0
ham,Sudah sampai ne hal yang menarik. Apakah Anda memiliki ulang tahun yang baik? Kapan Anda menulis nxt? Saya memulai uni hari ini.,sudah sampai ne hal yang menarik apakah anda memiliki ulang tahun yang baik kapan anda menulis nxt saya memulai uni hari ini,0
ham,Bir?,bir,0
ham,Lebih. Dibuat untuk hari Jumat dan menjejali diriku seperti babi kemarin. Sekarang saya merasa bleh. Tapi setidaknya itu tidak menggeliat rasa sakit semacam bleh.,lebih dibuat untuk hari jumat dan menjejali diriku seperti babi kemarin sekarang saya merasa bleh tapi setidaknya itu tidak menggeliat rasa sakit semacam bleh,0
Spam,KAKAK WASPADA! Komputer telah memilih Anda untuk uang tunai 10k atau voucher # 150. Hubungi 09064018838. NTT PO Box CRO1327 Biaya Telepon Rumah 18+ BT Ponsel 150ppm bervariasi,kakak waspada komputer telah memilih anda untuk uang tunai k atau voucher hubungi ntt po box cro biaya telepon rumah bt ponsel ppm bervariasi,1
ham,Kemeja hitam n jeans biru ... Saya thk i c Ã 1/4 ...,kemeja hitam n jeans biru saya thk i c,0
Spam,Block Breaker sekarang hadir dalam format deluxe dengan fitur-fitur baru dan grafis hebat dari T-Mobile. Beli hanya Â £ 5 dengan membalas GET BBDELUXE dan ikuti tantangannya,block breaker sekarang hadir dalam format deluxe dengan fitur fitur baru dan grafis hebat dari t mobile beli hanya dengan membalas get bbdeluxe dan ikuti tantangannya,1
ham,"Neraka berdarah, tidak percaya Anda lupa nama keluarga saya Tuan. Saya akan memberi Anda petunjuk, bahasa Spanyol dan dimulai dengan...",neraka berdarah tidak percaya anda lupa nama keluarga saya tuan saya akan memberi anda petunjuk bahasa spanyol dan dimulai dengan,0
Spam,Bloomberg -Pusat pesan +447797706009 Mengapa menunggu? Ajukan permohonan untuk http://careers masa depan Anda. bloomberg.com,bloomberg pusat pesan mengapa menunggu ajukan permohonan untuk masa depan anda bloomberg com,1
Spam,Nada Boltblue untuk 150p Balas POLY# atau MONO# misalnya POLY3 1. Cha Cha Slide 2. iya nih 3. Jamz lambat 6. Beracun 8. Come With Me atau STOP 4 nada lagi txt LEBIH BANYAK,nada boltblue untuk p balas poly atau mono misalnya poly cha cha slide iya nih jamz lambat beracun come with me atau stop nada lagi txt lebih banyak,1
ham,BOO SAYANG! ANDA MENIKMATI PEKERJAAN ANDA? U SEPERTINYA 2 B GETTIN DI WELL HUNNY! SEMOGA URE BAIK-BAIK SAJA? BERHATI-HATILAH & SAYA AKAN BERBICARA 2U SEGERABANYAK LOVEME XXXX.,boo sayang anda menikmati pekerjaan anda u sepertinya b gettin di well hunny semoga ure baik baik saja berhati hatilah saya akan berbicara u segerabanyak loveme xxxx,0
ham,Pesan pelajaran yang mana? maka Anda msg saya ... Saya akan menelepon setelah bekerja atau sth... Saya akan mendapatkan spesifikasi. Keanggotaan saya adalah PX3748,pesan pelajaran yang mana maka anda msg saya saya akan menelepon setelah bekerja atau sth saya akan mendapatkan spesifikasi keanggotaan saya adalah px,0
ham,Sudah memesan tiket untuk pongal?,sudah memesan tiket untuk pongal,0
ham,Boooo Anda selalu bekerja. Berhenti saja.,boooo anda selalu bekerja berhenti saja,0
Spam,Ibu rumah tangga bosan! Chat n kencan sekarang! 0871750.77.11! BT-nasional tarif 10p / menit hanya dari telepon rumah!,ibu rumah tangga bosan chat n kencan sekarang bt nasional tarif p menit hanya dari telepon rumah,1
Spam,"Bosan kencan kilat? Coba SPEEDCHAT, txt SPEEDCHAT ke 80155, jika Anda tidak suka em txt SWAP dan dapatkan obrolan baru! Chat80155 POBox36504W45WQ 150p / msg rcd 16",bosan kencan kilat coba speedchat txt speedchat ke jika anda tidak suka em txt swap dan dapatkan obrolan baru chat poboxw wq p msg rcd,1
ham,Keduanya :) Saya menembak beban besar jadi bersiaplah!,keduanya saya menembak beban besar jadi bersiaplah,0
Spam,Membeli satu nada dering dan sekarang mendapatkan teks seharga 3 pound menawarkan lebih banyak nada dll,membeli satu nada dering dan sekarang mendapatkan teks seharga pound menawarkan lebih banyak nada dll,1
ham,Bawa pulang beberapa Wendy = D,bawa pulang beberapa wendy d,0
ham,Bugis oso dekat wat...,bugis oso dekat wat,0
Spam,Burger King - ingin bermain footy di stadion top? Dapatkan 2 Burger King sebelum 1 September dan pergi Besar atau Super dengan Coca-Cola dan keluar sebagai pemenang,burger king ingin bermain footy di stadion top dapatkan burger king sebelum september dan pergi besar atau super dengan coca cola dan keluar sebagai pemenang,1
ham,Sibuk di sini. Mencoba menyelesaikan tahun baru. Saya menantikan untuk akhirnya bertemu dengan Anda ...,sibuk di sini mencoba menyelesaikan tahun baru saya menantikan untuk akhirnya bertemu dengan anda,0
ham,Tapi saya akan kuliah pa. Apa yang harus dilakukan. orang lain sakit datang ke sana sendiri. Pa.,tapi saya akan kuliah pa apa yang harus dilakukan orang lain sakit datang ke sana sendiri pa,0
ham,Tapi saya harus. Saya suka memiliki cinta dan mengatur.,tapi saya harus saya suka memiliki cinta dan mengatur,0
ham,"Tapi jika dia minum, aku baik-baik saja.",tapi jika dia minum aku baik baik saja,0
ham,Tapi saya sedang diet. Dan saya makan 1 potong pizza terlalu banyak kemarin. Ugh aku SELALU diet.,tapi saya sedang diet dan saya makan potong pizza terlalu banyak kemarin ugh aku selalu diet,0
ham,"Tapi itu di ebay, mungkin kurang di tempat lain.",tapi itu di ebay mungkin kurang di tempat lain,0
Spam,Beli Space Invaders 4 kesempatan 2 menang orig Arcade Game konsol. Tekan 0 untuk Games Arcade (biaya std WAP) Lihat o2.co.uk/games 4 Syarat + pengaturan. Tidak ada pembelian,beli space invaders kesempatan menang orig arcade game konsol tekan untuk games arcade biaya std wap lihat o co uk games syarat pengaturan tidak ada pembelian,1
ham,Pada hari Senin minggu depan. Beri saya inti lengkapnya,pada hari senin minggu depan beri saya inti lengkapnya,0
Spam,HUBUNGI 09090900040 &; DENGARKAN OBROLAN LANGSUNG KOTOR EKSTREM YANG TERJADI DI KANTOR SAAT INI PRIVASI TOTAL TIDAK ADA YANG TAHU ANDA [sic] MENDENGARKAN 60P MIN 24/7MP 0870753331018+,hubungi dengarkan obrolan langsung kotor ekstrem yang terjadi di kantor saat ini privasi total tidak ada yang tahu anda sic mendengarkan p min mp,1
Spam,"Hubungi 09094100151 untuk menggunakan menit Anda! Panggilan dilemparkan 10p/min (massa bervariasi). Layanan yang disediakan oleh AOM, hanya GBP5 / bulan. AOM Box61, M60 1ER sampai Anda berhenti. Usia 18+ saja!",hubungi untuk menggunakan menit anda panggilan dilemparkan p min massa bervariasi layanan yang disediakan oleh aom hanya gbp bulan aom box m er sampai anda berhenti usia saja,1
Spam,"Panggil 09095350301 dan kirim gadis-gadis kami ke dalam ekstasi erotis. Hanya 60p / menit. Untuk menghentikan SMS, panggil 08712460324 (nat rate)",panggil dan kirim gadis gadis kami ke dalam ekstasi erotis hanya p menit untuk menghentikan sms panggil nat rate,1
Spam,Hubungi FREEPHONE 0800 542 0578 sekarang!,hubungi freephone sekarang,1
Spam,Telepon dari 08702490080 - memberitahu u 2 panggilan 09066358152 untuk mengklaim hadiah Â £ 5000. Anda memiliki 2 Masukkan semua detail seluler &; pribadi Anda @ petunjuknya. Cermat!,telepon dari memberitahu u panggilan untuk mengklaim hadiah anda memiliki masukkan semua detail seluler pribadi anda petunjuknya cermat,1
Spam,Hubungi Jerman hanya dengan 1 pence per menit! Telepon dari saluran tetap melalui nomor akses 0844 861 85 85. Tidak ada pembayaran di muka. Akses langsung!,hubungi jerman hanya dengan pence per menit telepon dari saluran tetap melalui nomor akses tidak ada pembayaran di muka akses langsung,1
Spam,Hubungi Jerman hanya dengan 1 pence per menit! Telepon dari saluran tetap melalui nomor akses 0844 861 85 85. Tidak ada pembayaran di muka. Akses langsung! www.telediscount.co.uk,hubungi jerman hanya dengan pence per menit telepon dari saluran tetap melalui nomor akses tidak ada pembayaran di muka akses langsung,1
ham,"Panggil aku da, aku menunggu panggilanmu.",panggil aku da aku menunggu panggilanmu,0
ham,"Hubungi saya ketika Anda / carlos ada di sini, getar ponsel saya berulah dan saya mungkin tidak mendengar teks",hubungi saya ketika anda carlos ada di sini getar ponsel saya berulah dan saya mungkin tidak mendengar teks,0
Spam,Kamera - Anda dianugerahi Kamera Digital SiPix! Hubungi 09061221066 telepon rumah Fromm. Pengiriman dalam 28 hari,kamera anda dianugerahi kamera digital sipix hubungi telepon rumah fromm pengiriman dalam hari,1
Spam,Kamera - Anda dianugerahi Kamera Digital SiPix! Hubungi 09061221066 telepon rumah Fromm. Pengiriman dalam 28 hari.,kamera anda dianugerahi kamera digital sipix hubungi telepon rumah fromm pengiriman dalam hari,1
ham,Bisakah Ã 1/4 semua memutuskan lebih cepat cos sis saya pulang liao ..,bisakah semua memutuskan lebih cepat cos sis saya pulang liao,0
ham,Bisa melakukan...,bisa melakukan,0
ham,Bisakah aku bertemu Ã 1/4 di 5 .. Sebagai 4 di mana tergantung di mana Ã 1/4 wan 2 di lor ..,bisakah aku bertemu di sebagai di mana tergantung di mana wan di lor,0
ham,Tidak bisa menggunakan perangko asing di negara ini. Kuliah yang bagus.,tidak bisa menggunakan perangko asing di negara ini kuliah yang bagus,0
Spam,Bisakah Anda mendapatkan 2 ponsel SEKARANG? Saya ingin mengobrol 2 mengatur pertemuan Hubungi saya SEKARANG di 09096102316 Anda dapat cum di sini 2moro Luv JANE xx PanggilanÂ £ 1 / minmoremobsEMSPOBox45PO139WA,bisakah anda mendapatkan ponsel sekarang saya ingin mengobrol mengatur pertemuan hubungi saya sekarang di anda dapat cum di sini moro luv jane xx panggilan minmoremobsemspobox po wa,1
ham,Bisakah Anda mendapatkan pesan pic ke ponsel Anda?,bisakah anda mendapatkan pesan pic ke ponsel anda,0
ham,Bisakah Anda menelepon saya. Nomor Anda ditampilkan di luar area coveragd. Saya memiliki panggilan mendesak di vasai & harus mencapai sebelum jam 4 jadi tolong hubungi saya,bisakah anda menelepon saya nomor anda ditampilkan di luar area coveragd saya memiliki panggilan mendesak di vasai harus mencapai sebelum jam jadi tolong hubungi saya,0
ham,Bisakah kamu membuka pintu?,bisakah kamu membuka pintu,0
ham,Bisakah Anda mengatakan apa yang terjadi,bisakah anda mengatakan apa yang terjadi,0
ham,Batalkan cheyyamo dan dapatkan uang kembali?,batalkan cheyyamo dan dapatkan uang kembali,0
ham,"Tidak percaya aku mengatakan begitu banyak hal kepadamu pagi ini ketika semua yang benar-benar ingin aku katakan adalah selamat pagi, aku mencintaimu! Semoga pagi Anda indah. Sampai jumpa di perpustakaan nanti.",tidak percaya aku mengatakan begitu banyak hal kepadamu pagi ini ketika semua yang benar benar ingin aku katakan adalah selamat pagi aku mencintaimu semoga pagi anda indah sampai jumpa di perpustakaan nanti,0
ham,Tidak bisa memikirkan siapa pun dengan * ruang cadangan off * atas kepalaku,tidak bisa memikirkan siapa pun dengan ruang cadangan off atas kepalaku,0
ham,Tidak bisa. Saya merasa mual. Saya sangat kesal. Saya tidak makan permen sepanjang minggu karena hari ini saya berencana untuk keluar. Saya berdiet sepanjang minggu. Dan sekarang saya tidak lapar :/,tidak bisa saya merasa mual saya sangat kesal saya tidak makan permen sepanjang minggu karena hari ini saya berencana untuk keluar saya berdiet sepanjang minggu dan sekarang saya tidak lapar,0
ham,Carlos bilang dia akan berada di mu in<#>  Menit,carlos bilang dia akan berada di mu in menit,0
ham,Carlos akan berada di sini sebentar lagi jika Anda masih perlu membeli,carlos akan berada di sini sebentar lagi jika anda masih perlu membeli,0
Spam,Cashbin.co.uk (Dapatkan banyak uang tunai akhir pekan ini!) www.cashbin.co.uk Dear Selamat datang di akhir pekan Kami telah mendapat hadiah uang tunai terbesar dan terbaik kami !! Ini..,cashbin co uk dapatkan banyak uang tunai akhir pekan ini dear selamat datang di akhir pekan kami telah mendapat hadiah uang tunai terbesar dan terbaik kami ini,1
ham,Karena aku tidak aneh lol,karena aku tidak aneh lol,0
Spam,CD 4u: Selamat Anda diberikan Â £ 500 voucher hadiah CD atau hadiah Â £ 125 dijamin &; Freeentry 2 Â £ 100 wkly menarik xt MUSIK ke 87066 TnCs www.ldew.com1win150ppmx3age16,cd u selamat anda diberikan voucher hadiah cd atau hadiah dijamin freeentry wkly menarik xt musik ke tncs,1
ham,Ubah lagi... Ini e satu di sebelah eskalator ...,ubah lagi ini e satu di sebelah eskalator,0
ham,Periksa status audrey sekarang,periksa status audrey sekarang,0
Spam,Lihat Pilih Video Babe Anda @ sms.shsex.netUN fgkslpoPW fgkslpo,lihat pilih video babe anda sms shsex netun fgkslpopw fgkslpo,1
ham,Periksa wid corect speling yaitu Sarkasme,periksa wid corect speling yaitu sarkasme,0
ham,Periksa dengan nuerologist.,periksa dengan nuerologist,0
ham,Chk di dict ms belovd Anda,chk di dict ms belovd anda,0
Spam,"Klaim 200 belanja, hubungi saja 08717895698 sekarang! Sudahkah Anda menang! MobStoreQuiz10ppm",klaim belanja hubungi saja sekarang sudahkah anda menang mobstorequiz ppm,1
Spam,CLAIRE di sini saya havin borin waktu & saya sekarang sendirian Anda ingin cum lebih dari 2nite? Chat sekarang 09099725823 berharap 2 C U Luv CLAIRE xx PanggilanÂ £ 1 / minmoremobsEMSPOBox45PO139WA,claire di sini saya havin borin waktu saya sekarang sendirian anda ingin cum lebih dari nite chat sekarang berharap c u luv claire xx panggilan minmoremobsemspobox po wa,1
Spam,"Ayo sayang, buat aku terangsang, * nyalakan * aku! Txt aku fantasimu sekarang sayang -) Aku panas, lengket dan membutuhkanmu sekarang. Semua balasan dikenakan biaya Â£1,50. 2 batalkan kirim STOP",ayo sayang buat aku terangsang nyalakan aku txt aku fantasimu sekarang sayang aku panas lengket dan membutuhkanmu sekarang semua balasan dikenakan biaya batalkan kirim stop,1
ham,"Kue kopi, kurasa ...",kue kopi kurasa,0
Spam,Ambil akhir pekan VALENTINE Anda ke PARIS inc Penerbangan &; Hotel + Hadiah Â £ 200 dijamin! Teks: PARIS ke No: 69101. www.rtf.sphosting.com,ambil akhir pekan valentine anda ke paris inc penerbangan hotel hadiah dijamin teks paris ke no,1
ham,Datanglah ke kamar kami di beberapa titik sehingga kami dapat menyusun rencana untuk akhir pekan ini,datanglah ke kamar kami di beberapa titik sehingga kami dapat menyusun rencana untuk akhir pekan ini,0
